DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA,,,,,,,,,,
8377548,8878013,12822,253572783,0,2849480,287914,0,90017,324055,0,2305,,,,,,,,,,,
5227982,5317474,8258,142618410,0,813595,288299,14126,0,0,0,1296,,,,,,,,,,,
4054926,4621419,7503,116850268,0,975315,0,38734,162127,0,0,1062,,,,,,,,,,,
6326731,7226995,10868,206086938,0,2083596,0,320387,0,211487,0,1873,,,,,,,,,,,
6243941,7006209,10511,202157917,0,1842325,63084,287668,0,171300,0,1837,,,,,,,,,,,
7077300,7679046,11385,232106904,0,2149934,203480,0,259963,179172,0,2110,,,,,,,,,,,
6367240,7230265,10802,199038194,0,2488539,0,0,262555,235219,0,1809,,,,,,,,,,,
7568547,8654341,12758,256297463,0,2984875,0,168566,227205,323686,0,2330,,,,,,,,,,,
6768015,7256190,12422,225955031,0,1980642,200486,101828,66493,168639,1,2054,,,,,,,,,,,
6343890,7163659,10968,189132675,0,2335927,0,199272,0,253539,0,1719,,,,,,,,,,,
7927572,8672496,12835,269277463,0,2472470,202014,176122,155517,250222,0,2448,,,,,,,,,,,
5716791,6474902,10266,220877880,0,1077303,119347,250491,262885,0,0,2008,,,,,,,,,,,
8026028,9038535,13233,302150491,0,2380755,141170,348852,211696,225545,0,2746,,,,,,,,,,,
5630317,6546141,10175,204621683,0,1453345,0,344575,119085,86644,0,1860,,,,,,,,,,,
6786250,7237295,10754,197934031,0,2036772,205495,85890,0,203681,0,1799,,,,,,,,,,,
5590277,6154945,9455,190130688,0,1006503,149679,315645,0,32074,0,1728,,,,,,,,,,,
6905198,7376755,11119,206895481,0,2013459,214635,118646,0,199781,0,1880,,,,,,,,,,,
5394955,6006488,10884,208777560,0,994269,118392,289462,92763,0,1,1898,,,,,,,,,,,
5975836,6761444,10303,178958596,0,2072440,0,209287,0,209672,0,1626,,,,,,,,,,,
5877225,6733431,10601,194015708,0,1751619,0,336168,0,156180,0,1763,,,,,,,,,,,
6161572,6664506,10471,188044401,0,1712728,164070,74486,96167,133683,0,1709,,,,,,,,,,,
5920074,6390727,9768,160504657,0,1875291,121363,47544,0,176901,0,1459,,,,,,,,,,,
6064500,6872234,10501,190647073,0,2139317,14125,88728,176827,191381,0,1733,,,,,,,,,,,
6370040,7210524,11158,194414147,0,2315126,0,206036,24300,246008,0,1767,,,,,,,,,,,
3765021,4183125,7062,83440283,0,987222,0,0,33245,23497,0,758,,,,,,,,,,,
4681844,5109992,8057,139759964,0,992395,115197,0,178915,0,0,1270,,,,,,,,,,,
4043293,4593607,7855,114020738,0,1020547,0,0,184509,3794,0,1036,,,,,,,,,,,
8403077,8911430,13073,260648798,0,2784339,297585,0,130953,306288,0,2369,,,,,,,,,,,
5114487,5795137,8965,149949274,0,1524210,0,197382,0,118397,0,1363,,,,,,,,,,,
3799718,4278509,7290,96439853,0,813052,0,115641,0,0,0,876,,,,,,,,,,,
5789964,6463411,10112,218193203,0,943949,156594,334579,129564,0,0,1983,,,,,,,,,,,
7384465,8181371,12282,237009153,0,2728075,109375,0,261591,275204,0,2154,,,,,,,,,,,
8228316,8628288,12301,236671982,0,2786845,301573,0,0,328657,0,2151,,,,,,,,,,,
8680403,9269728,13343,288764255,0,2759004,318491,0,257279,280986,0,2625,,,,,,,,,,,
6196238,6679799,10038,166631557,0,2112405,124355,0,28560,211594,0,1514,,,,,,,,,,,
8798428,9906074,14316,337151872,0,2758709,163219,333081,291796,275103,0,3065,,,,,,,,,,,
7664921,8780974,13060,263037621,0,2925907,0,267291,153744,326092,0,2391,,,,,,,,,,,
5188981,5475629,8561,135331962,0,1278985,168470,0,16490,74830,0,1230,,,,,,,,,,,
6938117,7773362,13224,219578998,0,3003280,0,0,161414,323222,1,1996,,,,,,,,,,,
4806253,5464448,8995,143156731,0,1492875,0,0,218929,76691,0,1301,,,,,,,,,,,
5525358,5972320,9217,186286604,0,1031864,203279,65407,217851,0,0,1693,,,,,,,,,,,
5862561,6344315,9796,158177658,0,1883077,108643,49260,0,178199,0,1438,,,,,,,,,,,
8294440,9022972,13079,282759021,0,2602684,239144,144767,185235,266956,0,2570,,,,,,,,,,,
7646187,8264343,12127,290025596,0,1603114,325371,207988,283122,84114,0,2636,,,,,,,,,,,
4317729,4851693,8011,112056885,0,1279169,0,0,109856,59326,0,1018,,,,,,,,,,,
5702225,5890761,8806,175671305,0,832032,309392,112431,18168,0,0,1597,,,,,,,,,,,
6177425,6555093,9831,215810948,0,814331,298526,309296,0,0,0,1961,,,,,,,,,,,
7103216,8021148,12220,222356731,0,2921261,15756,0,256312,308358,0,2021,,,,,,,,,,,
5067853,5859634,9227,188582335,0,929503,37579,346481,115526,0,0,1714,,,,,,,,,,,
6299581,6808256,10792,243232972,0,951924,261026,317799,93376,0,1,2211,,,,,,,,,,,
7688880,8805292,12861,286246653,0,2517948,55514,336727,218804,247319,0,2602,,,,,,,,,,,
4703506,5408569,8552,162361941,0,1039044,25875,139099,225376,0,0,1476,,,,,,,,,,,
6316726,7028226,10674,165633712,0,2674956,0,0,41861,303090,0,1505,,,,,,,,,,,
6262784,6830449,10367,191423167,0,1766543,138405,181051,0,158677,0,1740,,,,,,,,,,,
7956086,8498579,12686,271829758,0,1951905,313222,301539,0,189405,0,2471,,,,,,,,,,,
4224999,4828869,8107,126963202,0,1091339,0,0,234401,7258,0,1154,,,,,,,,,,,
4727320,5317552,8811,154847855,0,893670,65510,212685,79953,0,0,1407,,,,,,,,,,,
5723359,6772474,10539,233743710,0,1378273,0,301285,343797,36651,0,2125,,,,,,,,,,,
8197551,8780256,13085,281367080,0,2347821,313487,53943,260100,212010,0,2557,,,,,,,,,,,
4123058,4670995,8885,135399535,0,1024141,0,73058,123643,0,1,1230,,,,,,,,,,,
7323213,8301152,12728,230908462,0,2837065,0,273900,0,336941,0,2099,,,,,,,,,,,
4411153,5094977,8284,145050342,0,888768,0,243395,75216,0,0,1318,,,,,,,,,,,
7280210,8259457,12559,231278410,0,2978117,0,92341,193576,328192,0,2102,,,,,,,,,,,
4851382,5124270,8272,136673536,0,813513,185286,94470,0,0,0,1242,,,,,,,,,,,
7312713,8452105,12871,265996898,0,2518130,0,339591,180444,253687,0,2418,,,,,,,,,,,
7326141,8147736,11991,234113854,0,2771135,88961,0,261784,282355,0,2128,,,,,,,,,,,
7086996,8013162,12273,217808110,0,2905372,0,88626,146040,324017,0,1980,,,,,,,,,,,
4808500,5366817,8677,156633949,0,1093447,85458,0,279730,0,0,1424,,,,,,,,,,,
3618090,3956806,6615,75578571,0,812789,27950,0,0,0,0,687,,,,,,,,,,,
4803555,5319895,8704,112244770,0,1700536,0,4748,0,147814,0,1020,,,,,,,,,,,
3844054,4144071,6921,84687511,0,812896,65207,0,0,0,0,769,,,,,,,,,,,
4372649,4984129,9272,159773933,0,1068837,0,143325,124453,0,1,1452,,,,,,,,,,,
6037937,6796285,10665,173903710,0,2370462,0,0,160839,232519,0,1581,,,,,,,,,,,
6222431,6928774,10675,199450427,0,2050492,84623,0,265832,161723,0,1813,,,,,,,,,,,
6337819,6645324,10416,172368212,0,1831766,225019,0,0,169594,0,1567,,,,,,,,,,,
5388621,6099194,9378,172525958,0,1581101,33630,104448,176839,98365,0,1568,,,,,,,,,,,
3691600,4137902,6573,88073924,0,812807,0,80710,0,0,0,800,,,,,,,,,,,
6357862,6863515,10554,187743043,0,1852202,159902,126664,0,172948,0,1706,,,,,,,,,,,
6727975,7648013,11628,213194389,0,2648372,0,60978,220481,268815,0,1938,,,,,,,,,,,
7652591,8228104,12417,224394366,0,2769162,187648,0,85758,311345,0,2040,,,,,,,,,,,
6573136,7480498,11436,210327013,0,2295123,0,295945,0,246705,0,1912,,,,,,,,,,,
7052693,8101932,12272,243606806,0,2534451,0,250805,170434,258125,0,2214,,,,,,,,,,,
7570410,8146957,13127,261019364,0,2234172,226181,224730,0,221947,1,2372,,,,,,,,,,,
8600126,9371197,13539,298029129,0,2591888,248977,285778,78837,282921,0,2709,,,,,,,,,,,
7252885,7847085,11663,290353420,0,1069482,345607,318136,254340,0,0,2639,,,,,,,,,,,
3514298,3897065,6704,73780142,0,812821,0,21027,0,0,0,670,,,,,,,,,,,
6765242,7161875,10678,218364389,0,1473135,284930,202507,0,109745,0,1985,,,,,,,,,,,
7501721,8264453,12230,291053877,0,1678312,255924,250601,305067,93000,0,2646,,,,,,,,,,,
4439324,4917832,8024,101431556,0,1450116,0,9484,0,106126,0,922,,,,,,,,,,,
4974716,5329525,8317,149719340,0,813562,172708,161782,0,0,0,1361,,,,,,,,,,,
4639951,4991744,8087,131544687,0,937414,135413,0,123974,0,0,1195,,,,,,,,,,,
5467650,6239405,9900,172670388,0,1809879,0,65469,212215,130573,0,1569,,,,,,,,,,,
3969070,4260087,7081,90627375,0,813009,82855,6783,0,0,0,823,,,,,,,,,,,
7511624,8304988,12207,263835542,0,2304220,140747,331766,0,240873,1,2398,,,,,,,,,,,
5433725,6090301,9710,159010444,0,1660561,27464,180004,0,141107,0,1445,,,,,,,,,,,
5593043,6196302,9522,136684572,0,2236383,0,0,0,237061,0,1242,,,,,,,,,,,
4027275,4295172,7132,92137822,0,813030,95677,0,0,0,0,837,,,,,,,,,,,
7340338,8017681,11997,250280424,0,2144402,204398,109772,217900,185218,0,2275,,,,,,,,,,,
3778137,4249871,7210,94700532,0,813018,0,108379,0,0,0,860,,,,,,,,,,,
4502647,5217122,8739,152284423,0,1118121,0,44400,304414,0,0,1384,,,,,,,,,,,
4115478,4524926,7546,90593420,0,1190349,15678,0,0,62861,0,823,,,,,,,,,,,
7370048,7901525,11552,251571048,0,1896527,282891,92511,207760,145653,0,2287,,,,,,,,,,,
5178631,5941862,9449,168496051,0,1402931,0,245107,67393,86914,0,1531,,,,,,,,,,,
7703521,8469290,12284,248243338,0,2797674,147239,0,254584,287955,0,2256,,,,,,,,,,,
7096077,7944764,12094,226607737,0,2514889,59793,207738,64158,272597,0,2060,,,,,,,,,,,
5425649,5624239,8956,160087883,0,950600,268865,0,99462,6221,0,1455,,,,,,,,,,,
4901636,5476626,8586,162921255,0,1113704,91344,0,299973,0,0,1481,,,,,,,,,,,
5492398,6478747,10330,218876772,0,1229041,0,347105,246179,28064,0,1989,,,,,,,,,,,
5528290,5546949,8572,153178410,0,813727,345326,0,0,0,0,1392,,,,,,,,,,,
7372621,8049571,11975,222127735,0,2578193,135331,150655,0,293837,0,2019,,,,,,,,,,,
5963643,6856803,10336,203459258,0,2036146,5766,45295,334327,147898,0,1849,,,,,,,,,,,
4237618,4616744,7428,102134984,0,1062134,59811,0,35850,35522,0,928,,,,,,,,,,,
5997347,6461820,10177,207731114,0,1245043,235769,0,316947,18952,0,1888,,,,,,,,,,,
5570357,5879814,9246,177928638,0,813959,254294,196278,0,0,0,1617,,,,,,,,,,,
6391036,7183929,11055,184183480,0,2456038,0,154651,0,273558,0,1674,,,,,,,,,,,
4097214,4485323,7500,105280820,0,901586,62823,0,88416,0,0,957,,,,,,,,,,,
6920871,7379151,11532,272555455,0,1206896,347543,97146,348144,0,1,2477,,,,,,,,,,,
6818663,7269409,10685,210616531,0,1957346,234978,0,155620,164512,0,1914,,,,,,,,,,,
6864198,7339084,11070,217986759,0,1897737,239294,32520,162817,153355,0,1981,,,,,,,,,,,
7660755,8173212,12160,241341402,0,2218232,261498,173879,0,233832,0,2194,,,,,,,,,,,
5468699,5956307,9401,173337904,0,1151791,150540,174673,51205,47762,0,1575,,,,,,,,,,,
4413509,4886921,8070,99943629,0,1446873,0,0,4901,104767,0,908,,,,,,,,,,,
5982455,6593359,9970,185398617,0,1664735,106692,191911,20771,138279,0,1685,,,,,,,,,,,
5238148,5810171,9216,127320928,0,1973056,0,13394,0,193193,0,1157,,,,,,,,,,,
5889155,6118506,9411,188718655,0,991925,316483,0,177842,0,0,1715,,,,,,,,,,,
7529583,8203062,12063,217568021,0,2950080,121288,0,89535,340986,0,1977,,,,,,,,,,,
6216391,6688649,10116,204849063,0,1513845,221258,0,253458,74331,0,1862,,,,,,,,,,,
6830429,7553747,12851,211551593,0,2838769,80191,0,30756,310317,1,1923,,,,,,,,,,,
6087747,7054997,10919,219522461,0,1939360,0,157861,309018,135949,0,1995,,,,,,,,,,,
5458958,5586359,8835,157934409,0,878426,301442,0,64660,0,0,1435,,,,,,,,,,,
4398894,4605656,7440,107275070,0,813141,157584,0,0,0,0,975,,,,,,,,,,,
6989191,7615446,11443,210419884,0,2452698,139529,0,152981,247463,0,1912,,,,,,,,,,,
6062587,6471988,9726,212178031,0,1132369,275019,0,318126,0,0,1928,,,,,,,,,,,
5296068,5695076,8839,170401556,0,1041262,192985,0,227439,0,0,1549,,,,,,,,,,,
4187761,4795660,7851,127258893,0,948393,0,109272,135052,0,0,1156,,,,,,,,,,,
5807267,6661402,10124,192598618,0,1696673,0,341183,0,147045,0,1750,,,,,,,,,,,
9032427,9776325,14191,328136131,0,2647005,327253,120005,329549,250211,0,2983,,,,,,,,,,,
5324275,6021306,9549,171452844,0,1610724,40637,0,285367,85236,0,1558,,,,,,,,,,,
4500505,5149999,8911,157844545,0,1163715,14463,0,306371,0,1,1435,,,,,,,,,,,
3776723,4247796,7083,94603916,0,812978,0,107973,0,0,0,860,,,,,,,,,,,
4480301,5138629,8252,140460825,0,1224787,0,0,271586,23283,0,1276,,,,,,,,,,,
5894089,6104694,9245,187670966,0,981257,322572,0,167248,0,0,1706,,,,,,,,,,,
5185107,5705405,8827,173770965,0,844204,141586,263589,30394,0,0,1579,,,,,,,,,,,
7126077,7564057,11426,256559848,0,1242125,347526,260186,104972,53694,0,2332,,,,,,,,,,,
5669028,6335168,9773,211180174,0,1098278,145312,162365,284014,0,0,1919,,,,,,,,,,,
4922581,5535260,8539,133289279,0,1668332,0,0,123721,121825,0,1211,,,,,,,,,,,
4729051,5017708,8036,131385438,0,904552,166968,0,91091,0,0,1194,,,,,,,,,,,
6278087,6644920,10037,220469343,0,814349,312903,314066,0,0,0,2004,,,,,,,,,,,
3866826,4274413,7415,81834305,0,1087150,0,0,0,45673,0,744,,,,,,,,,,,
8225012,8782756,13020,268548464,0,2354616,295865,225202,0,256556,0,2441,,,,,,,,,,,
6196232,7009061,12192,216165536,0,2308445,16986,0,294934,185234,1,1965,,,,,,,,,,,
4638459,5400832,8412,163361967,0,910831,0,297871,97196,0,0,1485,,,,,,,,,,,
6872758,7802471,11839,217440439,0,2527566,0,279335,0,285408,0,1976,,,,,,,,,,,
6130517,6973675,10984,193245704,0,2076367,0,240326,34837,204473,0,1756,,,,,,,,,,,
8217322,8828404,12735,275975586,0,2558066,285604,0,282517,243332,0,2508,,,,,,,,,,,
5076736,5852751,8897,169286285,0,1389616,0,166305,173215,67089,0,1539,,,,,,,,,,,
8823955,9512685,13752,291430828,0,2918453,271316,120124,141619,326806,0,2649,,,,,,,,,,,
3511645,3891693,6855,73356808,0,812839,0,19260,0,0,0,666,,,,,,,,,,,
4721945,5509891,8759,169796306,0,989558,0,246172,175764,0,0,1543,,,,,,,,,,,
8203931,8637176,12438,259497254,0,2478474,336615,0,151207,252044,0,2359,,,,,,,,,,,
5113870,5801556,10680,181717997,0,1713993,0,0,257359,85286,1,1652,,,,,,,,,,,
7637404,8709476,13021,253483365,0,3123749,0,109649,251532,342773,0,2304,,,,,,,,,,,
5234590,5467487,8375,154196512,0,924138,241267,0,110487,0,0,1401,,,,,,,,,,,
7801440,8450023,12278,230385392,0,2959597,160966,0,103450,340228,0,2094,,,,,,,,,,,
5517336,5950319,9224,175517822,0,1233749,183888,0,217818,33654,0,1595,,,,,,,,,,,
8113401,9041276,13427,285078792,0,2619882,146086,290502,129616,279135,0,2591,,,,,,,,,,,
4531445,5255393,8388,154712166,0,954455,0,218117,140834,0,0,1406,,,,,,,,,,,
5512914,5626058,8741,159711871,0,813757,311985,61317,0,0,0,1451,,,,,,,,,,,
5009546,5410542,8547,155207423,0,813665,160641,197016,0,0,0,1411,,,,,,,,,,,
4893714,5586113,8618,171448623,0,903709,52304,285441,89995,0,0,1558,,,,,,,,,,,
5508342,5974718,9438,168925825,0,1395284,149482,0,187045,65722,0,1535,,,,,,,,,,,
5383634,5921905,10728,187827873,0,1397951,86688,198730,9171,73982,1,1707,,,,,,,,,,,
4505826,4807430,7942,120443710,0,813354,137435,75555,0,0,0,1095,,,,,,,,,,,
4897389,5469260,8414,124519074,0,1706939,0,0,68341,137500,0,1132,,,,,,,,,,,
5087166,5809852,9052,158208712,0,1640506,0,0,260673,94327,0,1438,,,,,,,,,,,
5789113,6024113,9235,183801686,0,984629,303459,0,170608,0,0,1670,,,,,,,,,,,
6884956,7558924,11229,233019684,0,1768009,172203,320028,0,158846,0,2118,,,,,,,,,,,
6563356,7280702,10933,168822885,0,2871041,0,0,9666,341122,0,1534,,,,,,,,,,,
7332926,7731867,11204,247567920,0,1765417,343133,0,258311,115358,0,2250,,,,,,,,,,,
6710697,7083429,10592,203789649,0,1810351,262072,0,122059,145622,0,1852,,,,,,,,,,,
8233953,9148031,13439,280380038,0,2970210,136313,110890,254743,316609,0,2548,,,,,,,,,,,
5712069,6589471,10152,196349921,0,1702828,0,226093,161780,121114,0,1785,,,,,,,,,,,
6355092,7100133,12011,224812616,0,2076626,50476,253152,11318,186645,1,2043,,,,,,,,,,,
6783436,7764460,11705,233813420,0,2230939,15847,327131,79361,222756,0,2125,,,,,,,,,,,
5282814,5479694,8458,146371168,0,1018766,242085,0,45051,26679,0,1330,,,,,,,,,,,
7403647,7857230,11467,220028666,0,2368367,247416,0,86433,244557,0,2000,,,,,,,,,,,
5914366,6706663,10419,179754418,0,2099894,0,120614,108078,196230,0,1634,,,,,,,,,,,
8010575,9119632,13769,299755508,0,2636025,87153,294256,272652,257955,0,2725,,,,,,,,,,,
7937678,9185608,13521,293120965,0,3000744,0,226561,342951,306986,0,2664,,,,,,,,,,,
4400501,4847910,7910,126243853,0,813349,76716,161764,0,0,0,1147,,,,,,,,,,,
4837701,5664465,9090,179061390,0,973746,0,300809,159813,0,0,1627,,,,,,,,,,,
6861599,7804534,11986,219905323,0,2482002,0,298709,0,277816,0,1999,,,,,,,,,,,
4473035,5157009,8918,159097326,0,857372,0,326355,0,0,1,1446,,,,,,,,,,,
4979262,5566187,9035,167818792,0,1129407,96135,0,315533,0,0,1525,,,,,,,,,,,
6426329,6842496,10441,173522395,0,2100916,170901,0,7970,213132,0,1577,,,,,,,,,,,
5126925,5520743,8801,130544976,0,1480141,102483,16057,5516,110177,0,1186,,,,,,,,,,,
4196113,4578623,7730,110137214,0,908776,75717,0,95530,0,0,1001,,,,,,,,,,,
8271263,9332597,13526,321189645,0,2413745,159320,338595,292397,217625,0,2919,,,,,,,,,,,
7141273,8153085,12177,240287856,0,2568239,7302,294625,80539,278815,0,2184,,,,,,,,,,,
6751732,7487465,11333,182211303,0,2821805,18596,54510,0,334495,0,1656,,,,,,,,,,,
3649839,3979848,6826,76745136,0,812834,32723,0,0,0,0,697,,,,,,,,,,,
4088475,4663770,7417,119489981,0,1003148,0,21910,189973,0,0,1086,,,,,,,,,,,
6073825,6459278,9770,185879735,0,1510320,223948,0,151901,90717,0,1689,,,,,,,,,,,
5760350,6111802,9355,191617147,0,977819,260486,83344,163764,0,0,1742,,,,,,,,,,,
4116529,4660878,8816,134993462,0,900915,0,194998,0,0,1,1227,,,,,,,,,,,
4913744,5562946,8887,169138984,0,1078994,68042,84574,265151,0,0,1537,,,,,,,,,,,
6809261,7662020,11367,221992610,0,2299083,56458,220142,82473,233668,0,2018,,,,,,,,,,,
6129279,6993017,10858,197575103,0,2286195,0,0,305316,194380,0,1796,,,,,,,,,,,
7387560,8597802,12943,281507695,0,2518721,0,299706,311024,232018,0,2559,,,,,,,,,,,
6825597,7728220,11954,243964530,0,1971439,79175,323039,121330,172496,0,2217,,,,,,,,,,,
6387640,7054699,10673,196810075,0,1963333,98292,205217,0,191501,0,1789,,,,,,,,,,,
4527762,5134057,8266,129637540,0,1213542,0,127595,58549,56917,0,1178,,,,,,,,,,,
7266985,8127044,12131,237773113,0,2718459,79648,8852,294818,268066,0,2161,,,,,,,,,,,
5375585,5788142,8703,175606607,0,1057246,198605,0,243435,0,0,1596,,,,,,,,,,,
7927977,8496001,13750,291452857,0,2305649,297982,0,330210,178723,1,2649,,,,,,,,,,,
5961904,6604164,10153,148382841,0,2481593,0,0,0,277878,0,1349,,,,,,,,,,,
5142345,5575384,8791,153910075,0,1217844,138312,0,167142,39488,0,1399,,,,,,,,,,,
5495589,5518213,8758,151747448,0,813776,339473,0,0,0,0,1379,,,,,,,,,,,
3773094,4242702,7153,94298229,0,813003,0,106697,0,0,0,857,,,,,,,,,,,
4863883,5120760,8268,122128330,0,1117468,158953,0,0,50659,0,1110,,,,,,,,,,,
5872563,6768027,10542,201840397,0,1719177,0,312515,78431,137706,0,1834,,,,,,,,,,,
5639710,6082057,9428,151643113,0,1742574,118996,0,49295,146540,0,1378,,,,,,,,,,,
6643953,7534161,11288,206176924,0,2660607,0,24709,226101,269942,0,1874,,,,,,,,,,,
4232433,4464859,7363,100467356,0,813077,129742,0,0,0,0,913,,,,,,,,,,,
4342894,5007684,7776,139904949,0,813368,0,297127,0,0,0,1271,,,,,,,,,,,
7293976,8009077,12019,218345076,0,2789811,106234,0,152864,303617,0,1985,,,,,,,,,,,
7829347,8748260,13469,293941562,0,2443126,142646,259722,210032,228971,1,2672,,,,,,,,,,,
7267210,7886265,11899,293071134,0,1079575,338354,326871,264355,0,0,2664,,,,,,,,,,,
4788663,5404658,8464,160061556,0,813662,64972,314955,0,0,0,1455,,,,,,,,,,,
5681983,6183175,9647,157844816,0,1710002,102018,89153,0,149353,0,1435,,,,,,,,,,,
6273324,6894601,10556,215158775,0,1687031,167481,0,332698,89965,0,1956,,,,,,,,,,,
4796086,5498869,8844,167281983,0,1081327,35717,107382,267590,0,0,1520,,,,,,,,,,,
6447407,7284179,10990,193718204,0,2595512,0,0,208171,262103,0,1761,,,,,,,,,,,
5693677,6203254,9769,145988104,0,2012486,68494,0,16901,196962,0,1327,,,,,,,,,,,
3667668,4067746,6920,78891863,0,932680,0,0,23073,16124,0,717,,,,,,,,,,,
6950903,7886652,11999,219289433,0,2724025,0,138373,136790,295346,0,1993,,,,,,,,,,,
6740494,7839608,11854,252503467,0,2198064,0,248914,302971,179990,0,2295,,,,,,,,,,,
6014709,6813448,12101,204738229,0,2240247,0,48626,213270,187479,1,1861,,,,,,,,,,,
5238989,6046456,9408,178178603,0,1491143,0,144518,221557,75928,0,1619,,,,,,,,,,,
6913240,7378010,10920,242955739,0,1233173,303667,333938,0,69735,0,2208,,,,,,,,,,,
7525659,8524908,12357,256875380,0,2725653,48807,211341,179083,288531,0,2335,,,,,,,,,,,
6388686,7012758,10692,170801856,0,2499944,55914,0,41107,274050,0,1552,,,,,,,,,,,
4714149,5189642,8285,112074009,0,1547210,23017,0,13814,120007,0,1018,,,,,,,,,,,
5113789,5559499,8833,128610219,0,1611267,71099,0,22878,129109,0,1169,,,,,,,,,,,
6690925,7492756,11200,251324888,0,1532611,153477,324561,172325,90902,0,2284,,,,,,,,,,,
5336358,5943772,9386,180814976,0,1306512,109755,0,321862,28438,0,1643,,,,,,,,,,,
7050989,8151945,12367,255439389,0,2383846,0,319031,184457,230677,0,2322,,,,,,,,,,,
6653981,7730124,13389,278266759,0,2117612,0,285965,303437,144711,1,2529,,,,,,,,,,,
6306094,7060310,11080,200590738,0,2151392,62530,45597,217895,186507,0,1823,,,,,,,,,,,
3854788,4281278,7113,85139942,0,1056569,0,0,24824,36462,0,774,,,,,,,,,,,
5857377,6687298,10738,188407756,0,2108659,0,0,301724,165397,0,1712,,,,,,,,,,,
4416662,4777892,8066,120343800,0,919463,107149,0,106058,0,0,1094,,,,,,,,,,,
4755689,5407942,8766,161134411,0,1149838,48668,0,336083,0,0,1464,,,,,,,,,,,
5990549,6771370,10301,177389258,0,2110508,0,195136,0,216021,0,1612,,,,,,,,,,,
5255905,5318226,8669,142061731,0,813675,299858,0,0,0,0,1291,,,,,,,,,,,
5568768,6406337,9951,186987066,0,1548792,0,316058,38925,115932,0,1699,,,,,,,,,,,
4552017,5181239,8401,137275996,0,1171650,6855,114077,116969,40196,0,1248,,,,,,,,,,,
6850278,7844570,12158,230818466,0,2466879,0,226641,150735,250156,0,2098,,,,,,,,,,,
6049359,6760755,10303,163088984,0,2457073,0,0,82837,259969,0,1482,,,,,,,,,,,
5214401,5971639,10004,204406468,0,1185828,58664,127611,328041,0,1,1858,,,,,,,,,,,
6846420,7479346,11385,271709109,0,1096932,286509,272999,281961,0,0,2470,,,,,,,,,,,
4859026,5318259,8508,151496825,0,840068,124596,191926,26396,0,0,1377,,,,,,,,,,,
5756100,6090286,9283,163768175,0,1383719,203167,75700,0,94971,0,1488,,,,,,,,,,,
9120627,9851526,14182,305747745,0,2888612,276453,294020,0,345408,0,2779,,,,,,,,,,,
5157824,5873686,9142,157969553,0,1515066,0,187962,55899,107541,0,1436,,,,,,,,,,,
5139392,5692028,9032,122288861,0,1934783,0,0,0,186831,0,1111,,,,,,,,,,,
6320723,6538605,9686,189916571,0,1274876,316126,91329,0,76778,0,1726,,,,,,,,,,,
7042039,7783123,11530,278407147,0,1308387,243902,345039,228593,44116,0,2531,,,,,,,,,,,
5777275,6363082,9637,174867986,0,1780494,98396,0,187236,129880,0,1589,,,,,,,,,,,
9055140,9765002,15191,328207986,0,2900274,290128,174263,166175,305141,1,2983,,,,,,,,,,,
5565623,5994318,9376,187162166,0,814053,212451,277548,0,0,0,1701,,,,,,,,,,,
