DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
5918660,6494899,10559,179252196,0,2210502,0,0,230006,194346,0,1629,
6320944,7101379,12275,239253255,0,1967639,0,279768,201755,151045,1,2175,
4541942,4985547,8715,148796692,0,1124958,23865,0,311128,0,0,1352,
6926056,7648978,12396,218155658,0,2602260,0,225169,54196,288838,0,1983,
5246065,5905426,10108,190819394,0,1260694,0,281547,175412,45149,0,1734,
8424876,8939299,14147,288332130,0,2724440,250495,37261,305396,267200,0,2621,
4840140,5196311,9102,157951789,0,1099841,86059,0,285873,0,0,1435,
6339539,6650335,10967,213003267,0,1286531,214849,290172,0,78642,0,1936,
6081196,6669489,10843,183147402,0,2306028,0,22130,198876,215449,0,1665,
4709061,4808918,8419,128064113,0,966284,148041,0,84043,11452,0,1164,
5058897,5343691,9061,164381386,0,1078497,133253,0,264547,0,0,1494,
4846519,5268173,8971,137531364,0,1379759,0,175487,0,94335,0,1250,
4096657,4332419,7714,108966499,0,903713,42653,35176,90402,0,0,990,
5271697,5835774,10238,184588130,0,1559484,0,140297,192203,84819,1,1678,
6391944,7000962,11264,190752861,0,2548107,0,0,205905,254595,0,1734,
4642233,5059955,8759,134532475,0,1394724,0,0,199847,63526,0,1223,
5597305,5670821,9591,176808606,0,826561,263455,171018,12510,0,0,1607,
6230310,6965793,11280,215814864,0,2042780,0,192066,222761,167533,0,1962,
4614918,5023663,8736,150175339,0,813793,43244,297101,0,0,0,1365,
6532643,6667167,10851,200870408,0,1619124,272913,0,142199,110393,0,1826,
5091469,5585933,9625,154975775,0,1593623,0,56230,186779,98797,0,1408,
5867203,6412301,10876,227635786,0,1054748,138001,283937,239971,0,0,2069,
3930859,4154886,7288,99218752,0,813138,27823,100001,0,0,0,902,
6343341,6548944,10960,222173599,0,1182914,291690,58265,265403,17138,0,2019,
3762825,3871282,6784,81205573,0,812833,47831,4337,0,0,0,738,
4253705,4570394,8406,123528223,0,1092160,0,132229,0,39065,1,1123,
7618840,8069002,12718,234083943,0,2548090,167830,174575,0,288818,0,2128,
8365265,8605696,13308,254776228,0,2618851,311935,99812,0,300574,0,2316,
6695970,7482018,11872,230041036,0,2407173,0,139054,272421,219962,0,2091,
7638774,8298556,13351,295359405,0,1868686,207871,310359,268569,130727,0,2685,
7489554,8474687,13307,284835145,0,2497190,15018,317928,293474,231331,0,2589,
5726412,6395302,10539,197298854,0,1634571,0,282861,114410,117604,0,1793,
7407854,7797709,12458,219043096,0,2649785,165237,0,117532,286203,0,1991,
5422074,5699779,9773,183340792,0,1114502,175831,0,300270,0,0,1666,
5835186,6483186,10932,256264185,0,1234555,79958,302336,288027,0,1,2329,
3961787,4280370,7730,108112253,0,897005,0,81819,83738,0,0,982,
4971586,5343459,9225,164252130,0,907588,90093,249678,49613,7331,0,1493,
5398766,5972946,9853,174392842,0,1788163,0,0,309883,110681,0,1585,
5794029,5885275,9681,163602065,0,1430312,216616,0,66457,91643,0,1487,
5346764,5743213,9365,136774700,0,1954050,0,46228,14376,187644,0,1243,
3735147,3978430,7220,90149265,0,813084,0,90526,0,0,0,819,
5855201,6554336,10925,204158669,0,1845843,0,138773,277568,125605,0,1856,
7260770,7817900,12674,241133091,0,2473840,136296,0,313629,224163,0,2192,
5210674,5260321,8979,153965982,0,859366,229250,77494,45543,0,0,1399,
6336196,6559955,10733,187024187,0,1818189,195943,0,118460,147547,0,1700,
5402098,5340075,9070,155956320,0,813839,286152,73258,0,0,0,1417,
4175411,4488038,7844,108474411,0,1164873,0,0,121069,38418,0,986,
5953878,6585704,10744,191287180,0,2158309,0,0,305845,172988,0,1739,
7580877,8517006,13310,269326676,0,2817036,0,238034,251744,291614,0,2448,
5166457,5395206,9233,159204203,0,1152286,148588,0,199569,23132,0,1447,
3941857,4107779,7192,95365907,0,875863,48500,0,62798,0,0,867,
6234121,6730009,11169,182983468,0,2187950,45296,109356,60750,218768,0,1663,
4075821,4388735,7736,107136644,0,953545,0,133484,0,23380,0,974,
7150598,7945240,12505,236256388,0,2596164,0,305406,49971,288498,0,2147,
5095892,5595190,9144,155721215,0,1611813,0,40781,205394,98753,0,1415,
5072331,5766405,9902,196586305,0,1063609,0,285877,249228,0,0,1787,
7380483,7991162,12436,229692497,0,2879688,74884,0,231045,305589,0,2088,
4405722,4589934,8021,121568505,0,939330,93834,0,125964,0,0,1105,
7001315,7621628,12539,234468680,0,2574036,59323,90643,186188,254727,1,2131,
6309561,6517662,10679,201927138,0,1468260,240370,65054,145547,84699,0,1835,
7511403,8093010,13035,249630916,0,2311043,138765,316543,0,249269,0,2269,
4608555,4980990,8417,125094392,0,1431706,0,0,141335,79472,0,1137,
8225008,9325797,14447,309928363,0,3030094,0,313620,316198,316294,0,2817,
6150064,6771149,11002,190333810,0,2334831,0,4415,251356,211485,0,1730,
4722005,4959381,8354,142740342,0,833823,111398,176263,20203,0,0,1297,
5257746,5340667,9327,159027397,0,964484,223017,0,150542,0,0,1445,
4032437,4315216,7663,108927103,0,852535,20798,108498,39228,0,0,990,
6833272,7262548,11655,216197713,0,2222488,149684,0,229003,196439,0,1965,
5368536,5852155,9725,154668285,0,1895802,0,0,180078,150284,0,1406,
5264069,5758576,10812,177869966,0,1553435,0,245392,0,108451,1,1617,
5434968,6076423,10199,189008290,0,1588985,0,130477,272854,83620,0,1718,
5478761,5848182,9441,132152975,0,2146625,0,0,0,222138,0,1201,
5453618,5654792,9359,154400187,0,1341643,146472,104048,0,87956,0,1403,
7237076,7795073,12249,230125963,0,2634035,107481,0,252969,260995,0,2092,
7099112,7434150,12115,249927484,0,1495508,275740,275743,81056,99887,0,2272,
5209925,5363371,9178,162122636,0,911975,193931,95123,98042,0,0,1473,
6747013,7401352,12035,224910716,0,2173946,55481,251059,93121,210963,0,2044,
6423003,6550827,10976,217262781,0,984089,318937,262057,0,28230,0,1975,
6720571,6931325,11163,190997213,0,2093595,205796,0,57983,203516,0,1736,
8130010,8678186,15102,300925143,0,2725158,195295,105596,248392,254898,1,2735,
5047807,5393218,9000,123033885,0,1830717,0,0,31135,164322,0,1118,
6628187,6842954,11432,229884538,0,1408247,300191,0,311454,46991,0,2089,
5738641,6040396,10005,181906043,0,1477889,154492,0,229425,72359,0,1653,
6753355,7072549,11587,257636789,0,1048524,311481,238680,233430,0,0,2342,
5791654,6321590,10531,222497538,0,1066538,134475,254204,251842,0,0,2022,
3997997,4328542,7783,111079344,0,941362,0,49904,128046,0,0,1009,
6090017,6664911,10801,180089538,0,2158486,0,197988,0,224008,0,1637,
5435688,5477709,9388,165615993,0,958308,256059,0,144329,0,0,1505,
8262656,8510101,13350,244781364,0,2729027,285390,63164,0,318949,0,2225,
4879903,5234911,9033,160255882,0,1105671,89792,0,291686,0,0,1456,
4802277,4814877,8813,140117324,0,913234,188744,0,55614,0,1,1273,
6643895,7351689,11552,213186529,0,2408975,0,206919,99192,249164,0,1938,
5279125,5600504,9660,175997292,0,875677,139083,294834,0,10253,0,1600,
4815698,5311480,9042,152965016,0,1132537,0,289316,0,53107,0,1390,
4291266,4675862,8356,131056128,0,813573,14334,246757,0,0,0,1191,
6690186,7530444,12166,241519699,0,2269412,0,193957,298125,192684,0,2195,
6887706,7603498,12144,217256240,0,2801408,0,0,281139,284218,0,1975,
5046899,5592879,9272,165347540,0,1254531,0,288383,35390,67525,0,1503,
5275770,5788514,9696,160081590,0,1644069,0,132982,104960,120840,0,1455,
7736538,8023880,12862,223929694,0,2692607,224104,0,57304,303359,0,2035,
6410704,6587371,11010,207747169,0,1262455,268628,218105,0,74641,0,1888,
4349862,4447664,7702,109653359,0,903715,113031,0,48162,7045,0,996,
6492777,6599304,12239,200534683,0,1886775,231972,0,45854,156413,1,1823,
8005369,8507432,13538,253990588,0,2844589,181518,32644,189889,306538,0,2309,
4698847,4695170,8194,122722486,0,846985,189052,0,33575,0,0,1115,
4533792,4935586,8523,130365312,0,1273307,0,56278,138034,53613,0,1185,
7874101,8071788,12897,239416667,0,2305699,307534,102606,0,248411,0,2176,
4690786,4930169,8731,140909315,0,813725,107843,192445,0,0,0,1281,
5727593,5874508,9906,185114137,0,1127531,243616,0,219815,15584,0,1682,
4972460,5551425,9648,171462103,0,1343757,0,91299,291318,39710,0,1558,
6871431,7395927,11833,216859445,0,2184408,100178,244214,0,228255,0,1971,
6845676,7423047,11911,238446759,0,2089165,126401,76329,312731,160229,0,2167,
6446994,6938294,12847,268951307,0,1187017,202306,301219,239053,7406,1,2445,
4463264,4744797,8262,107072353,0,1402045,6660,0,46160,90412,0,973,
6749936,7261396,11822,237120716,0,1863111,159700,106827,281599,127740,0,2155,
7073121,7412241,12272,255499394,0,1477368,289597,183337,212446,74951,0,2322,
7985579,8293245,13206,263394011,0,2104399,305657,244893,0,214820,0,2394,
5333722,5646806,9193,135846787,0,1798127,43400,40661,0,164056,0,1235,
5749893,6342892,10541,181163146,0,2016385,0,33475,246553,159233,0,1647,
5145277,5385845,9285,146128665,0,1366209,108875,0,128649,70612,0,1328,
4821362,5204793,8821,159217129,0,1117017,74316,0,303147,0,0,1447,
5704700,6187319,10151,157235786,0,2172912,0,0,124415,205730,0,1429,
6925354,7388724,11916,209568806,0,2479523,112965,0,177167,247916,0,1905,
7537260,7769669,13893,259047292,0,2325908,269906,0,166156,202008,1,2355,
6321993,7161886,11750,237864403,0,1918382,0,247215,300000,133886,0,2162,
5609072,6182130,10294,189119145,0,1568992,33703,182214,170802,97292,0,1719,
5372984,5987229,9856,182647129,0,1477298,0,231308,141500,86922,0,1660,
5626091,5539682,9561,165797651,0,894617,319264,0,80560,0,0,1507,
3815549,4085427,7324,96711022,0,852532,0,78544,39390,0,0,879,
4397788,4520542,7764,116412579,0,897541,113672,0,84176,0,0,1058,
5539312,5948071,9932,199696585,0,1000398,145941,213055,186047,0,0,1815,
5054887,5462890,9345,166229492,0,1180709,74174,94649,205836,26805,0,1511,
6453130,6917655,11282,212254888,0,1696199,128910,293044,0,146910,0,1929,
8395482,9049387,14334,311309242,0,2346354,236122,286007,227189,217179,0,2830,
4509222,4586425,9158,135050681,0,966288,128471,0,65265,0,1,1227,
5285707,5740407,9539,147916692,0,1869567,0,0,151381,150698,0,1344,
6042604,6212490,10498,208157962,0,814531,280836,296727,0,0,0,1892,
5185062,5715923,9525,163419964,0,1675380,0,0,280702,96774,0,1485,
4197304,4515257,8080,120801183,0,1004870,26572,0,191429,0,0,1098,
5569980,5466283,9511,161547169,0,877227,318808,0,63272,0,0,1468,
6896441,7314793,11867,187718795,0,2707290,83910,0,43396,308190,0,1706,
5370126,5828948,9577,149486489,0,1933751,0,0,143560,162704,0,1359,
5807720,5923864,10018,191323468,0,1048729,272950,0,234462,0,0,1739,
5308243,5855651,9792,198078461,0,1131294,74776,148060,316937,0,0,1800,
4876665,5184989,8897,156369265,0,1073492,105310,0,259609,0,0,1421,
4752915,4822300,8321,131118686,0,813544,171583,86477,0,0,0,1192,
4233579,4579936,7949,116078854,0,1003650,0,160863,0,31711,0,1055,
5580523,5745006,10421,164212778,0,1555706,153542,0,66205,105236,1,1492,
5564430,6142399,10193,176078242,0,1922564,0,0,285186,137188,0,1600,
4866784,5134366,8870,152878840,0,892289,116838,154770,78490,0,0,1389,
3935438,4217443,7475,100629821,0,1007213,0,0,119409,12439,0,914,
6349964,6959657,11301,190257169,0,2513803,0,0,211865,247889,0,1729,
4496860,4535167,7759,113501900,0,880739,147802,0,29615,6313,0,1031,
4927940,5301184,8772,127677227,0,1635936,0,57505,32068,131713,0,1160,
7237423,7785248,12444,225777167,0,2456129,102935,224467,0,273506,0,2052,
4820322,5290338,8940,147637879,0,1463470,0,0,251121,66423,0,1342,
4155409,4247154,7547,101031477,0,832303,97271,17508,19166,0,0,918,
6550377,7239741,11826,208212778,0,2428148,0,138172,154355,243159,0,1892,
5722747,6398180,10572,198464969,0,1789916,0,117734,288054,114558,0,1804,
8374632,9074933,15534,332417739,0,2404990,209079,316366,239189,210299,1,3022,
6346226,6715448,10884,220259723,0,1387118,202090,192547,151035,70228,0,2002,
6306742,6555338,10763,186775747,0,1828966,182847,12944,115000,149923,0,1698,
8713851,9252011,14600,314348040,0,2377787,297210,293387,148084,235597,0,2857,
5044261,5589882,9632,164936759,0,1499314,0,41003,281301,67319,0,1499,
4793312,5170926,8690,127937667,0,1453169,0,120734,0,106596,0,1163,
5576372,6246517,10245,196161036,0,1509082,0,286381,135322,93228,0,1783,
6824756,7129917,11609,217822299,0,1942707,219007,10981,205087,153799,0,1980,
4965013,5347261,8880,130259538,0,1611289,0,98896,0,132935,0,1184,
6462222,6899634,11142,183154960,0,2292486,71477,111096,0,246326,0,1665,
5538916,5618939,9503,158085158,0,1236693,215678,7478,77791,57485,0,1437,
4741649,5036757,9811,156034584,0,1088007,60178,185377,0,31122,1,1418,
5193642,5284487,9215,156351732,0,813877,213122,149468,0,0,0,1421,
5916159,6166918,10401,171355790,0,1721454,149977,0,119406,131291,0,1557,
4757930,5189520,8767,138789027,0,1400476,0,68898,134552,75368,0,1261,
4789258,5110313,8643,115356699,0,1655725,0,0,34673,134585,0,1048,
9054497,9686258,14987,325102648,0,2696243,264940,316590,137020,290492,0,2955,
5614201,5537712,9422,166070681,0,814014,314956,86098,0,0,0,1509,
4885182,5138576,8928,152379923,0,1036282,125355,0,222481,0,0,1385,
6740930,7308491,11908,229965518,0,2062427,113360,114801,243694,167289,0,2090,
6206068,6453271,10862,222980023,0,965954,273094,215285,151256,0,0,2027,
5499457,6060185,9951,172580859,0,1612402,0,275556,0,133030,0,1568,
6299676,6395013,11654,216681090,0,1497953,261699,63885,81718,78427,1,1969,
6810041,7642147,12228,241074974,0,2257505,0,313159,149854,215411,0,2191,
4614652,5035436,8552,134902184,0,1370499,0,0,207800,58176,0,1226,
5294476,5715816,9672,140718998,0,1825183,0,99950,0,168543,0,1279,
6980099,7083671,11539,205011453,0,1858021,288904,67149,0,173886,0,1863,
7805584,8268700,13156,248358980,0,2704680,191562,0,223327,277667,0,2257,
6608066,6966416,11770,253070955,0,1076636,281506,222165,261477,0,0,2300,
7800626,8133963,12870,232194937,0,2606401,219588,102208,0,298539,0,2110,
7757621,8093690,12720,234860157,0,2505318,225750,127221,0,281691,0,2135,
4644231,4943215,8174,115591090,0,1476035,14692,0,61924,100115,0,1050,
5734083,6124148,10093,161680395,0,1964459,56907,0,127001,170553,0,1469,
4531418,4584539,8235,118171974,0,866689,151166,0,53246,0,0,1074,
7795550,8039850,12665,235690513,0,2457103,274582,25954,80571,260236,0,2142,
5187723,5718274,9719,163229364,0,1660006,0,17696,261453,97406,0,1483,
4678006,5239528,8975,165388680,0,1030817,0,187913,216882,0,0,1503,
6857210,7544203,11928,210765963,0,2660662,0,159225,83426,293720,0,1916,
4987765,5003292,8847,139586035,0,813712,214898,77623,0,0,0,1269,
4431870,4650717,8226,112591262,0,1102859,50921,74528,0,48232,0,1023,
7238929,7837175,12585,248352868,0,2151786,131498,271039,99108,206237,0,2257,
6733159,7412952,12164,261352933,0,1620271,132098,268659,301676,83879,0,2376,
7873477,8132452,12942,256695919,0,2109715,317190,146094,72414,203656,0,2333,
5965543,6460160,11449,237141709,0,1098114,150130,311228,176667,10352,1,2155,
6591826,7236140,11474,199375565,0,2588363,0,76021,145918,271284,0,1812,
4558548,4955640,8490,135987362,0,1095519,14904,161861,60797,36843,0,1236,
4222308,4380700,8132,109396135,0,813379,82645,86545,0,0,0,994,
8829679,9520981,14932,315096258,0,2886469,215794,172550,280014,298363,0,2864,
6469189,6973583,10970,168565786,0,2768097,0,0,35217,319753,0,1532,
7985879,8490306,13343,256501900,0,2764831,185614,63284,179377,294998,0,2331,
5205077,5482279,9304,157416911,0,1287117,116423,28159,162483,51778,0,1431,
8798516,9557135,14963,314698310,0,2957378,179854,208042,261751,313230,0,2860,
7252001,8166305,12886,262024778,0,2538445,0,277893,233254,248292,0,2382,
6012469,6667729,12437,218476986,0,2117428,0,60646,302131,152105,1,1986,
6377601,6546176,10728,215958190,0,1031323,294885,271717,0,36120,0,1963,
4723918,5024997,8741,142894683,0,924365,78192,204834,5113,17590,0,1299,
5404175,6007330,9867,180557129,0,1593811,0,156420,195103,97408,0,1641,
4991183,5431569,9220,159173113,0,1255654,39946,136401,141797,49986,0,1447,
4287453,4476107,7876,112455054,0,879461,72118,96873,0,11020,0,1022,
7002667,7305712,11478,193329621,0,2474191,155538,31528,0,276600,0,1757,
5956826,6109685,9995,165073206,0,1641070,186072,31089,21729,134210,0,1500,
5465276,5459678,9484,163603597,0,930668,274908,0,116679,0,0,1487,
4031541,4305699,7356,99563067,0,1099950,0,0,90708,32688,0,905,
7041289,7794129,12436,226041729,0,2568858,0,308169,0,292292,0,2054,
6387127,6949486,11094,179802342,0,2486871,0,131267,0,278731,0,1634,
6799636,7544687,13628,252256763,0,2477857,0,220634,161278,228325,1,2293,
5321575,5347005,9074,158262890,0,934842,248866,0,120959,0,0,1438,
4362663,4663774,7941,107579661,0,1262400,0,73713,0,74846,0,978,
6715123,7485130,11946,226981738,0,2332251,0,252944,132863,230728,0,2063,
6475622,7256375,11749,226703484,0,2134340,0,241262,195343,187330,0,2061,
5605440,6028489,9892,156383724,0,1851588,31612,127872,0,172915,0,1421,
6876640,7357469,11879,206628090,0,2510489,97885,0,173326,253723,0,1878,
5643898,6180107,10240,168205788,0,2019845,0,25172,188410,169527,0,1529,
5461163,5870184,9638,140427847,0,2061561,0,13940,46999,200109,0,1276,
7205792,8063507,13030,252309694,0,2560565,6512,256102,195969,258190,0,2293,
5276345,5801386,9902,172106901,0,1358034,22572,256220,56297,81260,0,1564,
5117154,5430493,10478,161460104,0,1603886,36104,107739,0,109775,1,1467,
5112740,5385219,9004,147596381,0,1311427,96693,59618,91005,67766,0,1341,
6952901,7407186,11752,216214272,0,2383169,134428,0,208484,226642,0,1965,
4927476,5073886,8844,146423437,0,970962,164913,0,157216,0,0,1331,
5594868,5772067,9723,184650896,0,1064998,229644,0,250804,0,0,1678,
5249919,5698142,9535,152077167,0,1763840,13169,0,182644,127872,0,1382,
4192475,4577043,8021,125787167,0,1048748,4015,0,235284,0,0,1143,
5650997,6237965,10281,179267687,0,1705480,0,270879,17565,145593,0,1629,
4383718,4488629,7972,114129710,0,883644,117968,0,70255,0,0,1037,
5248974,5807072,9680,170090776,0,1493388,0,193553,119105,93355,0,1546,
6159894,6306906,10320,193319617,0,1410049,254703,0,178104,69592,0,1757,
5861604,6386675,10449,167365815,0,2082143,0,160051,0,211305,0,1521,
5336951,6066829,11623,228886388,0,1213631,0,299597,283184,4654,1,2080,
6719824,7410478,11779,209774953,0,2588976,0,117356,148416,270952,0,1907,
4588540,4863154,8267,103986960,0,1556604,0,0,0,123880,0,945,
6231381,6550284,10403,166437178,0,2194456,95150,36598,0,230041,0,1513,
4838394,5179314,8690,120173892,0,1618460,0,48796,8150,132787,0,1092,
6149200,6408807,10686,195557632,0,1359539,202047,215767,0,90841,0,1777,
7463887,7671184,12155,219145339,0,2360238,259577,0,69894,245906,0,1992,
7551939,8047228,12945,277193484,0,1928000,251700,141509,313983,133075,0,2520,
5629953,5802853,9904,186135693,0,881356,235032,184383,67121,0,0,1692,
7139637,7709164,12233,229817842,0,2563728,103638,0,273786,245812,0,2089,
6036365,6600262,10574,177888213,0,2324477,0,0,194458,219277,0,1617,
5781408,6295145,10817,177562858,0,2196971,0,0,171876,194446,1,1614,
7067075,7453167,12126,253601470,0,1473666,259177,306540,88333,95028,0,2305,
5325405,5575105,9456,175991933,0,814083,174526,270907,0,0,0,1599,
5176103,5720313,9714,166202471,0,1560597,0,87019,215149,88551,0,1511,
6985754,7878998,12846,255474125,0,2415031,0,210830,313622,214329,0,2322,
4732891,5043904,8553,113147909,0,1591555,0,31321,0,129679,0,1028,
6461334,6716346,11259,234448747,0,1186993,294135,64123,318055,9008,0,2131,
5824909,5989189,9933,168906841,0,1400208,192312,106205,0,97675,0,1535,
6079618,6299713,10380,177557239,0,1688580,179018,29914,85543,131460,0,1614,
4491190,4974556,8695,147015815,0,953619,0,225658,93064,7792,0,1336,
7196777,7783055,12627,252194856,0,2123259,149296,174141,224633,180555,0,2292,
5958355,6327855,10893,177034876,0,2100296,70329,0,103568,189697,1,1609,
6198727,6726014,10740,171720016,0,2507702,0,0,116594,262790,0,1561,
4890182,5260318,9023,161985993,0,1116669,86026,0,302757,0,0,1472,
5242122,5502615,9363,172071627,0,1081090,162245,0,267070,0,0,1564,
6736716,7137558,11795,235496905,0,1472292,212718,305154,55149,100356,0,2140,
7674110,8001352,12918,262071130,0,2034925,299990,71109,234724,164141,0,2382,
7115838,7492353,11914,211126040,0,2343920,158336,129051,0,254847,0,1919,
5409240,5392725,9266,159629492,0,813913,272651,102383,0,0,0,1451,
3800980,4065693,7468,95170351,0,813157,0,111499,0,0,0,865,
6131535,6441714,10511,192090685,0,1703414,166518,7616,201517,114581,0,1746,
4999141,5020759,8529,140627129,0,896417,214102,0,82787,0,0,1278,
5450436,5867581,11155,172150223,0,1971135,0,89539,33201,165286,1,1565,
